testplan,testset,model,correct,correct_answer,answer,question
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,False,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/{ticker}""}",Which endpoint would you use to get the annual dividend data for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/week/day/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/5/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/week/day/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/week/day/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/6/day/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/week/day/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/range/1/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,False,"{""answer"": ""/v2/aggs/ticker/NFLX/range/1/day/2024-04-15/2024-04-19""}","{""answer"": ""/v2/aggs/ticker/NFLX/5/week/2024-04-15/2024-04-19""}","How can one retrieve the daily historical prices for Netflix (NFLX) for the past week? Use April 15, 2024 as the start date and April 19, 2024 as the end date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
